State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,128,SB8,,,https://legislature.ohio.gov/legislation/128/sb8,ohio_bill_texts\GA128_SB8.txt,,,Foreign,,,,,,N,
Ohio,128,SB14,,,https://legislature.ohio.gov/legislation/128/sb14,ohio_bill_texts\GA128_SB14.txt,,,Foreign,,,,,,N,
Ohio,128,SB20,,,https://legislature.ohio.gov/legislation/128/sb20,ohio_bill_texts\GA128_SB20.txt,,,Foreign,,,,,,N,
Ohio,128,SB35,,,https://legislature.ohio.gov/legislation/128/sb35,ohio_bill_texts\GA128_SB35.txt,,,Immigration,,,,,,N,
Ohio,128,SB42,,,https://legislature.ohio.gov/legislation/128/sb42,ohio_bill_texts\GA128_SB42.txt,,,Immigration,,,,,,N,
Ohio,128,SB55,,,https://legislature.ohio.gov/legislation/128/sb55,ohio_bill_texts\GA128_SB55.txt,,,Foreign,,,,,,N,
Ohio,128,SB59,,,https://legislature.ohio.gov/legislation/128/sb59,ohio_bill_texts\GA128_SB59.txt,,,Foreign,,,,,,N,
Ohio,128,SB73,,,https://legislature.ohio.gov/legislation/128/sb73,ohio_bill_texts\GA128_SB73.txt,,,Border,,,,,,N,
Ohio,128,SB79,,,https://legislature.ohio.gov/legislation/128/sb79,ohio_bill_texts\GA128_SB79.txt,,,Immigration; Citizenship; Alien; Migrant; Foreign,,,,,,N,
Ohio,128,SB91,,,https://legislature.ohio.gov/legislation/128/sb91,ohio_bill_texts\GA128_SB91.txt,,,Citizenship,,,,,,N,
Ohio,128,SB106,,,https://legislature.ohio.gov/legislation/128/sb106,ohio_bill_texts\GA128_SB106.txt,,,Foreign,,,,,,N,
Ohio,128,SB124,,,https://legislature.ohio.gov/legislation/128/sb124,ohio_bill_texts\GA128_SB124.txt,,,Foreign,,,,,,N,
Ohio,128,SB134,,,https://legislature.ohio.gov/legislation/128/sb134,ohio_bill_texts\GA128_SB134.txt,,,Citizenship; Foreign,,,,,,N,
Ohio,128,SB150,,,https://legislature.ohio.gov/legislation/128/sb150,ohio_bill_texts\GA128_SB150.txt,,,Immigration,,,,,,N,
Ohio,128,SB155,,,https://legislature.ohio.gov/legislation/128/sb155,ohio_bill_texts\GA128_SB155.txt,,,Foreign,,,,,,N,
Ohio,128,SB162,,,https://legislature.ohio.gov/legislation/128/sb162,ohio_bill_texts\GA128_SB162.txt,,,Immigration; Foreign,,,,,,N,
Ohio,128,SB165,,,https://legislature.ohio.gov/legislation/128/sb165,ohio_bill_texts\GA128_SB165.txt,,,Alien; Foreign,,,,,,N,
Ohio,128,SB170,,,https://legislature.ohio.gov/legislation/128/sb170,ohio_bill_texts\GA128_SB170.txt,,,Foreign,,,,,,N,
