State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,127,SB2,,,https://legislature.ohio.gov/legislation/127/sb2,ohio_bill_texts\GA127_SB2.txt,,,Foreign,,,,,,N,
Ohio,127,SB3,,,https://legislature.ohio.gov/legislation/127/sb3,ohio_bill_texts\GA127_SB3.txt,,,Immigration,,,,,,N,
Ohio,127,SB12,,,https://legislature.ohio.gov/legislation/127/sb12,ohio_bill_texts\GA127_SB12.txt,,,Foreign,,,,,,N,
Ohio,127,SB21,,,https://legislature.ohio.gov/legislation/127/sb21,ohio_bill_texts\GA127_SB21.txt,,,Foreign,,,,,,N,
Ohio,127,SB23,,,https://legislature.ohio.gov/legislation/127/sb23,ohio_bill_texts\GA127_SB23.txt,,,Immigration,,,,,,N,
Ohio,127,SB32,,,https://legislature.ohio.gov/legislation/127/sb32,ohio_bill_texts\GA127_SB32.txt,,,Foreign,,,,,,N,
Ohio,127,SB33,,,https://legislature.ohio.gov/legislation/127/sb33,ohio_bill_texts\GA127_SB33.txt,,,Foreign,,,,,,N,
Ohio,127,SB35,,,https://legislature.ohio.gov/legislation/127/sb35,ohio_bill_texts\GA127_SB35.txt,,,Border,,,,,,N,
Ohio,127,SB59,,,https://legislature.ohio.gov/legislation/127/sb59,ohio_bill_texts\GA127_SB59.txt,,,Foreign,,,,,,N,
Ohio,127,SB67,,,https://legislature.ohio.gov/legislation/127/sb67,ohio_bill_texts\GA127_SB67.txt,,,Border,,,,,,N,
Ohio,127,SB68,,,https://legislature.ohio.gov/legislation/127/sb68,ohio_bill_texts\GA127_SB68.txt,,,Foreign,,,,,,N,
Ohio,127,SB80,,,https://legislature.ohio.gov/legislation/127/sb80,ohio_bill_texts\GA127_SB80.txt,,,Foreign,,,,,,N,
Ohio,127,SB86,,,https://legislature.ohio.gov/legislation/127/sb86,ohio_bill_texts\GA127_SB86.txt,,,Foreign,,,,,,N,
Ohio,127,SB87,,,https://legislature.ohio.gov/legislation/127/sb87,ohio_bill_texts\GA127_SB87.txt,,,Border,,,,,,N,
