State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,131,SB3,,,https://legislature.ohio.gov/legislation/131/sb3,ohio_bill_texts\GA131_SB3.txt,,,Citizenship; Foreign,2-2-2015,,3-25-2015,12-8-2016,,N,
Ohio,131,SB25,,,https://legislature.ohio.gov/legislation/131/sb25,ohio_bill_texts\GA131_SB25.txt,,,Immigration; Alien; Foreign,2-2-2015,,,,,N,
Ohio,131,SB26,,,https://legislature.ohio.gov/legislation/131/sb26,ohio_bill_texts\GA131_SB26.txt,,,Foreign,2-2-2015,,3-11-2015,,,N,
Ohio,131,SB37,,,https://legislature.ohio.gov/legislation/131/sb37,ohio_bill_texts\GA131_SB37.txt,,,Foreign,2-9-2015,,,,,N,
Ohio,131,SB40,,,https://legislature.ohio.gov/legislation/131/sb40,ohio_bill_texts\GA131_SB40.txt,,,Foreign,2-10-2015,,,,,N,
Ohio,131,SB52,,,https://legislature.ohio.gov/legislation/131/sb52,ohio_bill_texts\GA131_SB52.txt,,,Foreign,2-11-2015,,,,,N,
Ohio,131,SB55,,,https://legislature.ohio.gov/legislation/131/sb55,ohio_bill_texts\GA131_SB55.txt,,,Foreign,2-17-2015,,,,,N,
Ohio,131,SB58,,,https://legislature.ohio.gov/legislation/131/sb58,ohio_bill_texts\GA131_SB58.txt,,,Border,2-18-2015,,,,,N,
Ohio,131,SB65,,,https://legislature.ohio.gov/legislation/131/sb65,ohio_bill_texts\GA131_SB65.txt,,,Citizenship,2-23-2015,,,,,N,
Ohio,131,SB68,,,https://legislature.ohio.gov/legislation/131/sb68,ohio_bill_texts\GA131_SB68.txt,,,Citizenship,2-23-2015,,,,,N,
Ohio,131,SB69,,,https://legislature.ohio.gov/legislation/131/sb69,ohio_bill_texts\GA131_SB69.txt,,,Citizenship,2-23-2015,,,,,N,
Ohio,131,SB70,,,https://legislature.ohio.gov/legislation/131/sb70,ohio_bill_texts\GA131_SB70.txt,,,Citizenship,2-23-2015,,,,,N,
Ohio,131,SB100,,,https://legislature.ohio.gov/legislation/131/sb100,ohio_bill_texts\GA131_SB100.txt,,,Foreign,3-3-2015,,,,,N,
Ohio,131,SB101,,,https://legislature.ohio.gov/legislation/131/sb101,ohio_bill_texts\GA131_SB101.txt,,,Foreign,3-3-2015,,,,,N,
Ohio,131,SB110,,,https://legislature.ohio.gov/legislation/131/sb110,ohio_bill_texts\GA131_SB110.txt,,,Foreign,3-3-2015,,5-6-2015,6-25-2015,,Y,7-16-2015
Ohio,131,SB111,,,https://legislature.ohio.gov/legislation/131/sb111,ohio_bill_texts\GA131_SB111.txt,,,Alien; Foreign,3-4-2015,,,,,N,
Ohio,131,SB126,,,https://legislature.ohio.gov/legislation/131/sb126,ohio_bill_texts\GA131_SB126.txt,,,Foreign,3-10-2015,,,,,N,
Ohio,131,SB132,,,https://legislature.ohio.gov/legislation/131/sb132,ohio_bill_texts\GA131_SB132.txt,,,Alien,3-17-2015,,,,,N,
Ohio,131,SB134,,,https://legislature.ohio.gov/legislation/131/sb134,ohio_bill_texts\GA131_SB134.txt,,,Citizenship,3-24-2015,,,,,N,
Ohio,131,SB137,,,https://legislature.ohio.gov/legislation/131/sb137,ohio_bill_texts\GA131_SB137.txt,,,Migrant,4-6-2015,,,,,N,
Ohio,131,SB138,,,https://legislature.ohio.gov/legislation/131/sb138,ohio_bill_texts\GA131_SB138.txt,,,Foreign,4-6-2015,,,,,N,
Ohio,131,SB154,,,https://legislature.ohio.gov/legislation/131/sb154,ohio_bill_texts\GA131_SB154.txt,,,Foreign,4-29-2015,,,,,N,
Ohio,131,SB171,,,https://legislature.ohio.gov/legislation/131/sb171,ohio_bill_texts\GA131_SB171.txt,,,Foreign,5-26-2015,,4-20-2016,5-24-2016,,Y,6-14-2016
Ohio,131,SB172,,,https://legislature.ohio.gov/legislation/131/sb172,ohio_bill_texts\GA131_SB172.txt,,,Foreign,5-27-2015,,12-9-2015,5-25-2016,,Y,6-14-2016
Ohio,131,SB175,,,https://legislature.ohio.gov/legislation/131/sb175,ohio_bill_texts\GA131_SB175.txt,,,Foreign,6-1-2015,,4-20-2016,,,N,
Ohio,131,SB180,,,https://legislature.ohio.gov/legislation/131/sb180,ohio_bill_texts\GA131_SB180.txt,,,Citizenship,6-10-2015,,,,,N,
Ohio,131,SB182,,,https://legislature.ohio.gov/legislation/131/sb182,ohio_bill_texts\GA131_SB182.txt,,,Border,6-10-2015,,11-17-2015,2-24-2016,,Y,5-6-2016
Ohio,131,SB183,,,https://legislature.ohio.gov/legislation/131/sb183,ohio_bill_texts\GA131_SB183.txt,,,Citizenship; Foreign,6-11-2015,,,,,N,
Ohio,131,SB184,,,https://legislature.ohio.gov/legislation/131/sb184,ohio_bill_texts\GA131_SB184.txt,,,Immigration,6-16-2015,,12-9-2015,,,N,
Ohio,131,SB185,,,https://legislature.ohio.gov/legislation/131/sb185,ohio_bill_texts\GA131_SB185.txt,,,Foreign,6-16-2015,,,,,N,
Ohio,131,SB199,,,https://legislature.ohio.gov/legislation/131/sb199,ohio_bill_texts\GA131_SB199.txt,,,Immigration; Citizenship; Alien; Foreign,7-20-2015,,4-27-2016,12-8-2016,,N,
Ohio,131,SB206,,,https://legislature.ohio.gov/legislation/131/sb206,ohio_bill_texts\GA131_SB206.txt,,,Immigration,8-26-2015,,5-25-2016,,,N,
Ohio,131,SB208,,,https://legislature.ohio.gov/legislation/131/sb208,ohio_bill_texts\GA131_SB208.txt,,,Foreign,9-3-2015,,10-21-2015,10-27-2015,,Y,11-15-2015
Ohio,131,SB223,,,https://legislature.ohio.gov/legislation/131/sb223,ohio_bill_texts\GA131_SB223.txt,,,Foreign,10-7-2015,,10-21-2015,12-9-2015,,Y,12-22-2015
Ohio,131,SB227,,,https://legislature.ohio.gov/legislation/131/sb227,ohio_bill_texts\GA131_SB227.txt,,,Foreign,10-13-2015,,5-11-2016,12-6-2016,,N,
Ohio,131,SB235,,,https://legislature.ohio.gov/legislation/131/sb235,ohio_bill_texts\GA131_SB235.txt,,,Immigration; Alien; Foreign,10-27-2015,3-28-2017,5-4-2016,12-8-2016,,Y,12-22-2016
Ohio,131,SB242,,,https://legislature.ohio.gov/legislation/131/sb242,ohio_bill_texts\GA131_SB242.txt,,,Foreign,11-12-2015,,5-11-2016,5-25-2016,,Y,6-14-2016
Ohio,131,SB267,,,https://legislature.ohio.gov/legislation/131/sb267,ohio_bill_texts\GA131_SB267.txt,,,Foreign,1-28-2016,,,,,N,
Ohio,131,SB268,,,https://legislature.ohio.gov/legislation/131/sb268,ohio_bill_texts\GA131_SB268.txt,,,Citizenship,2-1-2016,,,,,N,
Ohio,131,SB273,,,https://legislature.ohio.gov/legislation/131/sb273,ohio_bill_texts\GA131_SB273.txt,,,Foreign,2-8-2016,,5-18-2016,12-7-2016,,N,
Ohio,131,SB279,,,https://legislature.ohio.gov/legislation/131/sb279,ohio_bill_texts\GA131_SB279.txt,,,Foreign,2-10-2016,,,,,N,
Ohio,131,SB288,,,https://legislature.ohio.gov/legislation/131/sb288,ohio_bill_texts\GA131_SB288.txt,,,Border; Foreign,3-2-2016,,11-30-2016,,,N,
Ohio,131,SB292,,,https://legislature.ohio.gov/legislation/131/sb292,ohio_bill_texts\GA131_SB292.txt,,,Foreign,3-10-2016,,,,,N,
Ohio,131,SB293,,,https://legislature.ohio.gov/legislation/131/sb293,ohio_bill_texts\GA131_SB293.txt,,,Foreign,3-10-2016,,5-11-2016,5-25-2016,,Y,6-14-2016
Ohio,131,SB304,,,https://legislature.ohio.gov/legislation/131/sb304,ohio_bill_texts\GA131_SB304.txt,,,Foreign,4-4-2016,,,,,N,
Ohio,131,SB317,,,https://legislature.ohio.gov/legislation/131/sb317,ohio_bill_texts\GA131_SB317.txt,,,Foreign,4-20-2016,,11-30-2016,,,N,
Ohio,131,SB318,,,https://legislature.ohio.gov/legislation/131/sb318,ohio_bill_texts\GA131_SB318.txt,,,Citizenship,4-25-2016,,,,,N,
