State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,123,SB5,,,https://legislature.ohio.gov/legislation/123/sb5,ohio_bill_texts\GA123_SB5.txt,,,Foreign,,,,,,N,
Ohio,123,SB27,,,https://legislature.ohio.gov/legislation/123/sb27,ohio_bill_texts\GA123_SB27.txt,,,Foreign,,,,,,N,
Ohio,123,SB70,,,https://legislature.ohio.gov/legislation/123/sb70,ohio_bill_texts\GA123_SB70.txt,,,Border; Foreign,,,,,,N,
Ohio,123,SB101,,,https://legislature.ohio.gov/legislation/123/sb101,ohio_bill_texts\GA123_SB101.txt,,,Foreign,,,,,,N,
Ohio,123,SB121,,,https://legislature.ohio.gov/legislation/123/sb121,ohio_bill_texts\GA123_SB121.txt,,,Foreign,,,,,,N,
Ohio,123,SB151,,,https://legislature.ohio.gov/legislation/123/sb151,ohio_bill_texts\GA123_SB151.txt,,,Foreign,,,,,,N,
Ohio,123,SB176,,,https://legislature.ohio.gov/legislation/123/sb176,ohio_bill_texts\GA123_SB176.txt,,,Citizenship; Foreign,,,,,,N,
Ohio,123,SB184,,,https://legislature.ohio.gov/legislation/123/sb184,ohio_bill_texts\GA123_SB184.txt,,,Citizenship,,,,,,N,
Ohio,123,SB201,,,https://legislature.ohio.gov/legislation/123/sb201,ohio_bill_texts\GA123_SB201.txt,,,Foreign,,,,,,N,
Ohio,123,SB220,,,https://legislature.ohio.gov/legislation/123/sb220,ohio_bill_texts\GA123_SB220.txt,,,Citizenship,,,,,,N,
Ohio,123,SB234,,,https://legislature.ohio.gov/legislation/123/sb234,ohio_bill_texts\GA123_SB234.txt,,,Foreign,,,,,,N,
Ohio,123,SB240,,,https://legislature.ohio.gov/legislation/123/sb240,ohio_bill_texts\GA123_SB240.txt,,,Foreign,,,,,,N,
Ohio,123,SB256,,,https://legislature.ohio.gov/legislation/123/sb256,ohio_bill_texts\GA123_SB256.txt,,,Foreign,,,,,,N,
Ohio,123,SB268,,,https://legislature.ohio.gov/legislation/123/sb268,ohio_bill_texts\GA123_SB268.txt,,,Citizenship,,,,,,N,
Ohio,123,SB303,,,https://legislature.ohio.gov/legislation/123/sb303,ohio_bill_texts\GA123_SB303.txt,,,Foreign,,,,,,N,
Ohio,123,SB314,,,https://legislature.ohio.gov/legislation/123/sb314,ohio_bill_texts\GA123_SB314.txt,,,Migrant,,,,,,N,
Ohio,123,SB322,,,https://legislature.ohio.gov/legislation/123/sb322,ohio_bill_texts\GA123_SB322.txt,,,Citizenship,,,,,,N,
Ohio,123,SB341,,,https://legislature.ohio.gov/legislation/123/sb341,ohio_bill_texts\GA123_SB341.txt,,,Foreign,,,,,,N,
Ohio,123,SB343,,,https://legislature.ohio.gov/legislation/123/sb343,ohio_bill_texts\GA123_SB343.txt,,,Citizenship,,,,,,N,
Ohio,123,SB348,,,https://legislature.ohio.gov/legislation/123/sb348,ohio_bill_texts\GA123_SB348.txt,,,Foreign,,,,,,N,
Ohio,123,HB5,,,https://legislature.ohio.gov/legislation/123/hb5,ohio_bill_texts\GA123_HB5.txt,,,Foreign,,,,,,N,
Ohio,123,HB7,,,https://legislature.ohio.gov/legislation/123/hb7,ohio_bill_texts\GA123_HB7.txt,,,Foreign,,,,,,N,
Ohio,123,HB24,,,https://legislature.ohio.gov/legislation/123/hb24,ohio_bill_texts\GA123_HB24.txt,,,Foreign,,,,,,N,
Ohio,123,HB54,,,https://legislature.ohio.gov/legislation/123/hb54,ohio_bill_texts\GA123_HB54.txt,,,Foreign,,,,,,N,
Ohio,123,HB67,,,https://legislature.ohio.gov/legislation/123/hb67,ohio_bill_texts\GA123_HB67.txt,,,Border,,,,,,N,
Ohio,123,HB72,,,https://legislature.ohio.gov/legislation/123/hb72,ohio_bill_texts\GA123_HB72.txt,,,Foreign,,,,,,N,
Ohio,123,HB74,,,https://legislature.ohio.gov/legislation/123/hb74,ohio_bill_texts\GA123_HB74.txt,,,Foreign,,,,,,N,
Ohio,123,HB75,,,https://legislature.ohio.gov/legislation/123/hb75,ohio_bill_texts\GA123_HB75.txt,,,Foreign,,,,,,N,
Ohio,123,HB79,,,https://legislature.ohio.gov/legislation/123/hb79,ohio_bill_texts\GA123_HB79.txt,,,Foreign,,,,,,N,
Ohio,123,HB85,,,https://legislature.ohio.gov/legislation/123/hb85,ohio_bill_texts\GA123_HB85.txt,,,Foreign,,,,,,N,
Ohio,123,HB132,,,https://legislature.ohio.gov/legislation/123/hb132,ohio_bill_texts\GA123_HB132.txt,,,Foreign,,,,,,N,
Ohio,123,HB142,,,https://legislature.ohio.gov/legislation/123/hb142,ohio_bill_texts\GA123_HB142.txt,,,Border,,,,,,N,
Ohio,123,HB145,,,https://legislature.ohio.gov/legislation/123/hb145,ohio_bill_texts\GA123_HB145.txt,,,Foreign,,,,,,N,
Ohio,123,HB147,,,https://legislature.ohio.gov/legislation/123/hb147,ohio_bill_texts\GA123_HB147.txt,,,Citizenship,,,,,,N,
Ohio,123,HB149,,,https://legislature.ohio.gov/legislation/123/hb149,ohio_bill_texts\GA123_HB149.txt,,,Foreign,,,,,,N,
