State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,134,HB315,,,https://legislature.ohio.gov/legislation/134/hb315,ohio_bill_texts\GA134_HB315.txt,,,Foreign,5-18-2021,,,,,N,
Ohio,134,HB322,,,https://legislature.ohio.gov/legislation/134/hb322,ohio_bill_texts\GA134_HB322.txt,,,Foreign,5-25-2021,,,,,N,
Ohio,134,HB338,,,https://legislature.ohio.gov/legislation/134/hb338,ohio_bill_texts\GA134_HB338.txt,,,Foreign,6-7-2021,8-31-2022,12-9-2021,5-18-2022,,Y,6-1-2022
Ohio,134,HB348,,,https://legislature.ohio.gov/legislation/134/hb348,ohio_bill_texts\GA134_HB348.txt,,,Foreign,6-10-2021,,12-9-2021,,,N,
Ohio,134,HB356,,,https://legislature.ohio.gov/legislation/134/hb356,ohio_bill_texts\GA134_HB356.txt,,,Immigration; Alien; Foreign,6-21-2021,,,,,N,
Ohio,134,HB382,,,https://legislature.ohio.gov/legislation/134/hb382,ohio_bill_texts\GA134_HB382.txt,,,Foreign,8-2-2021,,,,,N,
Ohio,134,HB387,,,https://legislature.ohio.gov/legislation/134/hb387,ohio_bill_texts\GA134_HB387.txt,,,Citizenship; Border; Foreign,8-12-2021,,,,,N,
Ohio,134,HB415,,,https://legislature.ohio.gov/legislation/134/hb415,ohio_bill_texts\GA134_HB415.txt,,,Immigration; Citizenship; Alien,9-8-2021,,,,,N,
Ohio,134,HB429,,,https://legislature.ohio.gov/legislation/134/hb429,ohio_bill_texts\GA134_HB429.txt,,,Border; Foreign,9-21-2021,,,,,N,
Ohio,134,HB433,,,https://legislature.ohio.gov/legislation/134/hb433,ohio_bill_texts\GA134_HB433.txt,,,Foreign,9-27-2021,,11-16-2022,,,N,
Ohio,134,HB436,,,https://legislature.ohio.gov/legislation/134/hb436,ohio_bill_texts\GA134_HB436.txt,,,Foreign,9-28-2021,,,,,N,
Ohio,134,HB440,,,https://legislature.ohio.gov/legislation/134/hb440,ohio_bill_texts\GA134_HB440.txt,,,Foreign,9-30-2021,4-20-2022,12-9-2021,4-6-2022,,Y,4-20-2022
Ohio,134,HB443,,,https://legislature.ohio.gov/legislation/134/hb443,ohio_bill_texts\GA134_HB443.txt,,,Foreign,10-6-2021,,,,,N,
Ohio,134,HB445,,,https://legislature.ohio.gov/legislation/134/hb445,ohio_bill_texts\GA134_HB445.txt,,,Border; Foreign,10-6-2021,,,,,N,
