State,GA,Bill Identifier,URL,Path to full text,Keywords
Illinois,96,HB6854,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6854.htm,illinois/billtexts/GA96/HB6854.txt,Citizenship
Illinois,96,HB6858,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6858.htm,illinois/billtexts/GA96/HB6858.txt,Foreign
Illinois,96,HB6861,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6861.htm,illinois/billtexts/GA96/HB6861.txt,Foreign
Illinois,96,HB6865,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6865.htm,illinois/billtexts/GA96/HB6865.txt,Foreign
Illinois,96,HB6869,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6869.htm,illinois/billtexts/GA96/HB6869.txt,Foreign
Illinois,96,HB6877,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6877.htm,illinois/billtexts/GA96/HB6877.txt,Foreign
Illinois,96,HB6900,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6900.htm,illinois/billtexts/GA96/HB6900.txt,Foreign
Illinois,96,HB6924,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6924.htm,illinois/billtexts/GA96/HB6924.txt,Immigration
Illinois,96,HB6937,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6937.htm,illinois/billtexts/GA96/HB6937.txt,"Immigration, Alien, Border"
Illinois,96,HB6941,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6941.htm,illinois/billtexts/GA96/HB6941.txt,Foreign
Illinois,96,HB6946,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6946.htm,illinois/billtexts/GA96/HB6946.txt,Foreign
Illinois,96,HB6957,https://www.ilga.gov/Documents/legislation/96/HB/09600HB6957.htm,illinois/billtexts/GA96/HB6957.txt,Foreign
Illinois,96,SB0021,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0021.htm,illinois/billtexts/GA96/SB0021.txt,Foreign
Illinois,96,SB0031,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0031.htm,illinois/billtexts/GA96/SB0031.txt,"Immigration, Alien, Visa, Foreign"
Illinois,96,SB0037,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0037.htm,illinois/billtexts/GA96/SB0037.txt,Foreign
Illinois,96,SB0051,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0051.htm,illinois/billtexts/GA96/SB0051.txt,Foreign
Illinois,96,SB0052,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0052.htm,illinois/billtexts/GA96/SB0052.txt,Foreign
Illinois,96,SB0055,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0055.htm,illinois/billtexts/GA96/SB0055.txt,Foreign
Illinois,96,SB0061,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0061.htm,illinois/billtexts/GA96/SB0061.txt,"Alien, Foreign"
Illinois,96,SB0069,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0069.htm,illinois/billtexts/GA96/SB0069.txt,Foreign
Illinois,96,SB0081,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0081.htm,illinois/billtexts/GA96/SB0081.txt,Foreign
Illinois,96,SB0086,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0086.htm,illinois/billtexts/GA96/SB0086.txt,Foreign
Illinois,96,SB0088,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0088.htm,illinois/billtexts/GA96/SB0088.txt,Immigration
Illinois,96,SB0118,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0118.htm,illinois/billtexts/GA96/SB0118.txt,Foreign
Illinois,96,SB0122,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0122.htm,illinois/billtexts/GA96/SB0122.txt,Foreign
Illinois,96,SB0183,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0183.htm,illinois/billtexts/GA96/SB0183.txt,Foreign
Illinois,96,SB0192,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0192.htm,illinois/billtexts/GA96/SB0192.txt,Foreign
Illinois,96,SB0217,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0217.htm,illinois/billtexts/GA96/SB0217.txt,Foreign
Illinois,96,SB0230,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0230.htm,illinois/billtexts/GA96/SB0230.txt,Foreign
Illinois,96,SB0239,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0239.htm,illinois/billtexts/GA96/SB0239.txt,Foreign
Illinois,96,SB0251,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0251.htm,illinois/billtexts/GA96/SB0251.txt,Foreign
Illinois,96,SB0257,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0257.htm,illinois/billtexts/GA96/SB0257.txt,Foreign
Illinois,96,SB0263,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0263.htm,illinois/billtexts/GA96/SB0263.txt,Foreign
Illinois,96,SB0271,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0271.htm,illinois/billtexts/GA96/SB0271.txt,Foreign
Illinois,96,SB0293,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0293.htm,illinois/billtexts/GA96/SB0293.txt,Foreign
Illinois,96,SB0323,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0323.htm,illinois/billtexts/GA96/SB0323.txt,"Immigration, Alien"
Illinois,96,SB0385,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0385.htm,illinois/billtexts/GA96/SB0385.txt,Foreign
Illinois,96,SB0774,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0774.htm,illinois/billtexts/GA96/SB0774.txt,"Alien, Foreign"
Illinois,96,SB0823,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0823.htm,illinois/billtexts/GA96/SB0823.txt,Foreign
Illinois,96,SB0826,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0826.htm,illinois/billtexts/GA96/SB0826.txt,Foreign
Illinois,96,SB0880,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0880.htm,illinois/billtexts/GA96/SB0880.txt,"Immigration, Alien, Visa, Foreign"
Illinois,96,SB0934,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0934.htm,illinois/billtexts/GA96/SB0934.txt,Foreign
Illinois,96,SB0946,https://www.ilga.gov/Documents/legislation/96/SB/09600SB0946.htm,illinois/billtexts/GA96/SB0946.txt,Foreign
Illinois,96,SB1019,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1019.htm,illinois/billtexts/GA96/SB1019.txt,Foreign
Illinois,96,SB1103,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1103.htm,illinois/billtexts/GA96/SB1103.txt,Foreign
Illinois,96,SB1120,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1120.htm,illinois/billtexts/GA96/SB1120.txt,Foreign
Illinois,96,SB1278,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1278.htm,illinois/billtexts/GA96/SB1278.txt,Foreign
Illinois,96,SB1282,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1282.htm,illinois/billtexts/GA96/SB1282.txt,Foreign
Illinois,96,SB1331,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1331.htm,illinois/billtexts/GA96/SB1331.txt,Foreign
Illinois,96,SB1346,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1346.htm,illinois/billtexts/GA96/SB1346.txt,"Border, Foreign"
Illinois,96,SB1354,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1354.htm,illinois/billtexts/GA96/SB1354.txt,Foreign
Illinois,96,SB1384,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1384.htm,illinois/billtexts/GA96/SB1384.txt,Foreign
Illinois,96,SB1389,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1389.htm,illinois/billtexts/GA96/SB1389.txt,Foreign
Illinois,96,SB1390,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1390.htm,illinois/billtexts/GA96/SB1390.txt,Foreign
Illinois,96,SB1399,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1399.htm,illinois/billtexts/GA96/SB1399.txt,Foreign
Illinois,96,SB1408,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1408.htm,illinois/billtexts/GA96/SB1408.txt,"Immigration, Citizenship, Foreign"
Illinois,96,SB1433,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1433.htm,illinois/billtexts/GA96/SB1433.txt,Foreign
Illinois,96,SB1528,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1528.htm,illinois/billtexts/GA96/SB1528.txt,"Immigration, Alien, Visa, Foreign"
Illinois,96,SB1533,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1533.htm,illinois/billtexts/GA96/SB1533.txt,Immigration
Illinois,96,SB1541,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1541.htm,illinois/billtexts/GA96/SB1541.txt,Foreign
Illinois,96,SB1543,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1543.htm,illinois/billtexts/GA96/SB1543.txt,Foreign
Illinois,96,SB1549,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1549.htm,illinois/billtexts/GA96/SB1549.txt,Foreign
Illinois,96,SB1551,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1551.htm,illinois/billtexts/GA96/SB1551.txt,Foreign
Illinois,96,SB1558,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1558.htm,illinois/billtexts/GA96/SB1558.txt,Foreign
Illinois,96,SB1588,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1588.htm,illinois/billtexts/GA96/SB1588.txt,Citizenship
Illinois,96,SB1600,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1600.htm,illinois/billtexts/GA96/SB1600.txt,Foreign
Illinois,96,SB1632,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1632.htm,illinois/billtexts/GA96/SB1632.txt,"Alien, Foreign"
Illinois,96,SB1643,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1643.htm,illinois/billtexts/GA96/SB1643.txt,Immigration
Illinois,96,SB1647,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1647.htm,illinois/billtexts/GA96/SB1647.txt,Foreign
Illinois,96,SB1654,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1654.htm,illinois/billtexts/GA96/SB1654.txt,Foreign
Illinois,96,SB1664,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1664.htm,illinois/billtexts/GA96/SB1664.txt,Foreign
Illinois,96,SB1671,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1671.htm,illinois/billtexts/GA96/SB1671.txt,Foreign
Illinois,96,SB1681,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1681.htm,illinois/billtexts/GA96/SB1681.txt,Foreign
Illinois,96,SB1688,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1688.htm,illinois/billtexts/GA96/SB1688.txt,Foreign
Illinois,96,SB1700,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1700.htm,illinois/billtexts/GA96/SB1700.txt,Foreign
Illinois,96,SB1702,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1702.htm,illinois/billtexts/GA96/SB1702.txt,Foreign
Illinois,96,SB1704,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1704.htm,illinois/billtexts/GA96/SB1704.txt,Foreign
Illinois,96,SB1706,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1706.htm,illinois/billtexts/GA96/SB1706.txt,"Immigration, Foreign"
Illinois,96,SB1734,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1734.htm,illinois/billtexts/GA96/SB1734.txt,Foreign
Illinois,96,SB1739,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1739.htm,illinois/billtexts/GA96/SB1739.txt,Foreign
Illinois,96,SB1743,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1743.htm,illinois/billtexts/GA96/SB1743.txt,"Immigration, Alien"
Illinois,96,SB1775,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1775.htm,illinois/billtexts/GA96/SB1775.txt,Foreign
Illinois,96,SB1784,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1784.htm,illinois/billtexts/GA96/SB1784.txt,Foreign
Illinois,96,SB1823,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1823.htm,illinois/billtexts/GA96/SB1823.txt,Foreign
Illinois,96,SB1830,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1830.htm,illinois/billtexts/GA96/SB1830.txt,Foreign
Illinois,96,SB1840,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1840.htm,illinois/billtexts/GA96/SB1840.txt,"Immigration, Alien, Visa, Foreign"
Illinois,96,SB1841,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1841.htm,illinois/billtexts/GA96/SB1841.txt,Foreign
Illinois,96,SB1842,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1842.htm,illinois/billtexts/GA96/SB1842.txt,"Immigration, Alien, Visa, Foreign"
Illinois,96,SB1850,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1850.htm,illinois/billtexts/GA96/SB1850.txt,Foreign
Illinois,96,SB1866,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1866.htm,illinois/billtexts/GA96/SB1866.txt,Foreign
Illinois,96,SB1871,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1871.htm,illinois/billtexts/GA96/SB1871.txt,Foreign
Illinois,96,SB1886,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1886.htm,illinois/billtexts/GA96/SB1886.txt,Foreign
Illinois,96,SB1894,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1894.htm,illinois/billtexts/GA96/SB1894.txt,Foreign
Illinois,96,SB1918,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1918.htm,illinois/billtexts/GA96/SB1918.txt,Migrant
Illinois,96,SB1923,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1923.htm,illinois/billtexts/GA96/SB1923.txt,Foreign
Illinois,96,SB1930,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1930.htm,illinois/billtexts/GA96/SB1930.txt,Foreign
Illinois,96,SB1958,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1958.htm,illinois/billtexts/GA96/SB1958.txt,Foreign
Illinois,96,SB1963,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1963.htm,illinois/billtexts/GA96/SB1963.txt,Foreign
Illinois,96,SB1975,https://www.ilga.gov/Documents/legislation/96/SB/09600SB1975.htm,illinois/billtexts/GA96/SB1975.txt,"Alien, Foreign"
Illinois,96,SB2004,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2004.htm,illinois/billtexts/GA96/SB2004.txt,Foreign
Illinois,96,SB2006,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2006.htm,illinois/billtexts/GA96/SB2006.txt,Immigration
Illinois,96,SB2007,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2007.htm,illinois/billtexts/GA96/SB2007.txt,"Immigration, Citizenship"
Illinois,96,SB2018,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2018.htm,illinois/billtexts/GA96/SB2018.txt,Foreign
Illinois,96,SB2028,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2028.htm,illinois/billtexts/GA96/SB2028.txt,"Immigration, Citizenship"
Illinois,96,SB2035,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2035.htm,illinois/billtexts/GA96/SB2035.txt,Foreign
Illinois,96,SB2036,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2036.htm,illinois/billtexts/GA96/SB2036.txt,Foreign
Illinois,96,SB2048,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2048.htm,illinois/billtexts/GA96/SB2048.txt,Foreign
Illinois,96,SB2052,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2052.htm,illinois/billtexts/GA96/SB2052.txt,Alien
Illinois,96,SB2068,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2068.htm,illinois/billtexts/GA96/SB2068.txt,Foreign
Illinois,96,SB2069,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2069.htm,illinois/billtexts/GA96/SB2069.txt,Immigration
Illinois,96,SB2070,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2070.htm,illinois/billtexts/GA96/SB2070.txt,Foreign
Illinois,96,SB2071,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2071.htm,illinois/billtexts/GA96/SB2071.txt,"Citizenship, Foreign"
Illinois,96,SB2083,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2083.htm,illinois/billtexts/GA96/SB2083.txt,"Immigration, Citizenship"
Illinois,96,SB2084,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2084.htm,illinois/billtexts/GA96/SB2084.txt,Foreign
Illinois,96,SB2093,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2093.htm,illinois/billtexts/GA96/SB2093.txt,Foreign
Illinois,96,SB2109,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2109.htm,illinois/billtexts/GA96/SB2109.txt,Foreign
Illinois,96,SB2152,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2152.htm,illinois/billtexts/GA96/SB2152.txt,"Immigration, Citizenship"
Illinois,96,SB2160,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2160.htm,illinois/billtexts/GA96/SB2160.txt,Citizenship
Illinois,96,SB2249,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2249.htm,illinois/billtexts/GA96/SB2249.txt,Foreign
Illinois,96,SB2252,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2252.htm,illinois/billtexts/GA96/SB2252.txt,Foreign
Illinois,96,SB2262,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2262.htm,illinois/billtexts/GA96/SB2262.txt,Foreign
Illinois,96,SB2265,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2265.htm,illinois/billtexts/GA96/SB2265.txt,Immigration
Illinois,96,SB2307,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2307.htm,illinois/billtexts/GA96/SB2307.txt,Foreign
Illinois,96,SB2339,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2339.htm,illinois/billtexts/GA96/SB2339.txt,Foreign
Illinois,96,SB2463,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2463.htm,illinois/billtexts/GA96/SB2463.txt,Foreign
Illinois,96,SB2468,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2468.htm,illinois/billtexts/GA96/SB2468.txt,Immigration
Illinois,96,SB2469,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2469.htm,illinois/billtexts/GA96/SB2469.txt,Immigration
Illinois,96,SB2480,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2480.htm,illinois/billtexts/GA96/SB2480.txt,Foreign
Illinois,96,SB2496,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2496.htm,illinois/billtexts/GA96/SB2496.txt,Foreign
Illinois,96,SB2526,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2526.htm,illinois/billtexts/GA96/SB2526.txt,Foreign
Illinois,96,SB2542,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2542.htm,illinois/billtexts/GA96/SB2542.txt,Foreign
Illinois,96,SB2543,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2543.htm,illinois/billtexts/GA96/SB2543.txt,Foreign
Illinois,96,SB2544,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2544.htm,illinois/billtexts/GA96/SB2544.txt,Alien
Illinois,96,SB2545,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2545.htm,illinois/billtexts/GA96/SB2545.txt,"Immigration, Alien"
Illinois,96,SB2557,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2557.htm,illinois/billtexts/GA96/SB2557.txt,Foreign
Illinois,96,SB2581,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2581.htm,illinois/billtexts/GA96/SB2581.txt,Foreign
Illinois,96,SB2628,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2628.htm,illinois/billtexts/GA96/SB2628.txt,Foreign
Illinois,96,SB2635,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2635.htm,illinois/billtexts/GA96/SB2635.txt,Foreign
Illinois,96,SB2771,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2771.htm,illinois/billtexts/GA96/SB2771.txt,Foreign
Illinois,96,SB2778,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2778.htm,illinois/billtexts/GA96/SB2778.txt,Foreign
Illinois,96,SB2800,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2800.htm,illinois/billtexts/GA96/SB2800.txt,Foreign
Illinois,96,SB2805,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2805.htm,illinois/billtexts/GA96/SB2805.txt,Foreign
Illinois,96,SB2807,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2807.htm,illinois/billtexts/GA96/SB2807.txt,Foreign
Illinois,96,SB2814,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2814.htm,illinois/billtexts/GA96/SB2814.txt,Foreign
Illinois,96,SB2817,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2817.htm,illinois/billtexts/GA96/SB2817.txt,"Alien, Foreign"
Illinois,96,SB2929,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2929.htm,illinois/billtexts/GA96/SB2929.txt,Foreign
Illinois,96,SB2930,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2930.htm,illinois/billtexts/GA96/SB2930.txt,Foreign
Illinois,96,SB2976,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2976.htm,illinois/billtexts/GA96/SB2976.txt,Immigration
Illinois,96,SB2985,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2985.htm,illinois/billtexts/GA96/SB2985.txt,Foreign
Illinois,96,SB2989,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2989.htm,illinois/billtexts/GA96/SB2989.txt,"Immigration, Citizenship"
Illinois,96,SB2991,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2991.htm,illinois/billtexts/GA96/SB2991.txt,Immigration
Illinois,96,SB2996,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2996.htm,illinois/billtexts/GA96/SB2996.txt,Foreign
Illinois,96,SB2998,https://www.ilga.gov/Documents/legislation/96/SB/09600SB2998.htm,illinois/billtexts/GA96/SB2998.txt,Foreign
Illinois,96,SB3037,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3037.htm,illinois/billtexts/GA96/SB3037.txt,Foreign
Illinois,96,SB3044,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3044.htm,illinois/billtexts/GA96/SB3044.txt,Foreign
Illinois,96,SB3063,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3063.htm,illinois/billtexts/GA96/SB3063.txt,Foreign
Illinois,96,SB3068,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3068.htm,illinois/billtexts/GA96/SB3068.txt,Foreign
Illinois,96,SB3084,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3084.htm,illinois/billtexts/GA96/SB3084.txt,Foreign
Illinois,96,SB3090,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3090.htm,illinois/billtexts/GA96/SB3090.txt,"Immigration, Alien"
Illinois,96,SB3094,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3094.htm,illinois/billtexts/GA96/SB3094.txt,Foreign
Illinois,96,SB3133,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3133.htm,illinois/billtexts/GA96/SB3133.txt,Foreign
Illinois,96,SB3134,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3134.htm,illinois/billtexts/GA96/SB3134.txt,Foreign
Illinois,96,SB3136,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3136.htm,illinois/billtexts/GA96/SB3136.txt,Foreign
Illinois,96,SB3173,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3173.htm,illinois/billtexts/GA96/SB3173.txt,Foreign
Illinois,96,SB3182,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3182.htm,illinois/billtexts/GA96/SB3182.txt,Foreign
Illinois,96,SB3186,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3186.htm,illinois/billtexts/GA96/SB3186.txt,Immigration
Illinois,96,SB3187,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3187.htm,illinois/billtexts/GA96/SB3187.txt,Immigration
Illinois,96,SB3193,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3193.htm,illinois/billtexts/GA96/SB3193.txt,Foreign
Illinois,96,SB3210,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3210.htm,illinois/billtexts/GA96/SB3210.txt,Alien
Illinois,96,SB3211,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3211.htm,illinois/billtexts/GA96/SB3211.txt,Foreign
Illinois,96,SB3229,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3229.htm,illinois/billtexts/GA96/SB3229.txt,Foreign
Illinois,96,SB3241,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3241.htm,illinois/billtexts/GA96/SB3241.txt,Foreign
Illinois,96,SB3257,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3257.htm,illinois/billtexts/GA96/SB3257.txt,Foreign
Illinois,96,SB3268,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3268.htm,illinois/billtexts/GA96/SB3268.txt,Foreign
Illinois,96,SB3288,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3288.htm,illinois/billtexts/GA96/SB3288.txt,Immigration
Illinois,96,SB3301,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3301.htm,illinois/billtexts/GA96/SB3301.txt,Foreign
Illinois,96,SB3305,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3305.htm,illinois/billtexts/GA96/SB3305.txt,Foreign
Illinois,96,SB3342,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3342.htm,illinois/billtexts/GA96/SB3342.txt,Foreign
Illinois,96,SB3345,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3345.htm,illinois/billtexts/GA96/SB3345.txt,Foreign
Illinois,96,SB3348,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3348.htm,illinois/billtexts/GA96/SB3348.txt,Foreign
Illinois,96,SB3371,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3371.htm,illinois/billtexts/GA96/SB3371.txt,Foreign
Illinois,96,SB3382,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3382.htm,illinois/billtexts/GA96/SB3382.txt,Foreign
Illinois,96,SB3439,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3439.htm,illinois/billtexts/GA96/SB3439.txt,Foreign
Illinois,96,SB3447,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3447.htm,illinois/billtexts/GA96/SB3447.txt,Citizenship
Illinois,96,SB3449,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3449.htm,illinois/billtexts/GA96/SB3449.txt,Immigration
Illinois,96,SB3455,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3455.htm,illinois/billtexts/GA96/SB3455.txt,"Immigration, Alien, Visa, Foreign"
Illinois,96,SB3457,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3457.htm,illinois/billtexts/GA96/SB3457.txt,Citizenship
Illinois,96,SB3475,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3475.htm,illinois/billtexts/GA96/SB3475.txt,Citizenship
Illinois,96,SB3488,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3488.htm,illinois/billtexts/GA96/SB3488.txt,Foreign
Illinois,96,SB3489,https://www.ilga.gov/Documents/legislation/96/SB/09600SB3489.htm,illinois/billtexts/GA96/SB3489.txt,"Citizenship, Foreign"
