State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,129,SB5,,,https://legislature.ohio.gov/legislation/129/sb5,ohio_bill_texts\GA129_SB5.txt,,,Foreign,,,,,,N,
Ohio,129,SB6,,,https://legislature.ohio.gov/legislation/129/sb6,ohio_bill_texts\GA129_SB6.txt,,,Foreign,,,,,,N,
Ohio,129,SB13,,,https://legislature.ohio.gov/legislation/129/sb13,ohio_bill_texts\GA129_SB13.txt,,,Immigration; Alien,,,,,,N,
Ohio,129,SB14,,,https://legislature.ohio.gov/legislation/129/sb14,ohio_bill_texts\GA129_SB14.txt,,,Foreign,,,,,,N,
Ohio,129,SB30,,,https://legislature.ohio.gov/legislation/129/sb30,ohio_bill_texts\GA129_SB30.txt,,,Citizenship,,,,,,N,
Ohio,129,SB43,,,https://legislature.ohio.gov/legislation/129/sb43,ohio_bill_texts\GA129_SB43.txt,,,Foreign,,,,,,N,
Ohio,129,SB67,,,https://legislature.ohio.gov/legislation/129/sb67,ohio_bill_texts\GA129_SB67.txt,,,Citizenship,,,,,,N,
Ohio,129,SB68,,,https://legislature.ohio.gov/legislation/129/sb68,ohio_bill_texts\GA129_SB68.txt,,,Immigration,,,,,,N,
Ohio,129,SB73,,,https://legislature.ohio.gov/legislation/129/sb73,ohio_bill_texts\GA129_SB73.txt,,,Foreign,,,,,,N,
Ohio,129,SB85,,,https://legislature.ohio.gov/legislation/129/sb85,ohio_bill_texts\GA129_SB85.txt,,,Immigration; Alien,,,,,,N,
Ohio,129,SB88,,,https://legislature.ohio.gov/legislation/129/sb88,ohio_bill_texts\GA129_SB88.txt,,,Foreign,,,,,,N,
Ohio,129,SB98,,,https://legislature.ohio.gov/legislation/129/sb98,ohio_bill_texts\GA129_SB98.txt,,,Immigration,,,,,,N,
Ohio,129,SB102,,,https://legislature.ohio.gov/legislation/129/sb102,ohio_bill_texts\GA129_SB102.txt,,,Alien; Foreign,,,,,,N,
Ohio,129,SB107,,,https://legislature.ohio.gov/legislation/129/sb107,ohio_bill_texts\GA129_SB107.txt,,,Immigration; Alien; Foreign,,,,,,N,
Ohio,129,SB108,,,https://legislature.ohio.gov/legislation/129/sb108,ohio_bill_texts\GA129_SB108.txt,,,Foreign,,,,,,N,
Ohio,129,SB114,,,https://legislature.ohio.gov/legislation/129/sb114,ohio_bill_texts\GA129_SB114.txt,,,Citizenship; Foreign,,,,,,N,
Ohio,129,SB124,,,https://legislature.ohio.gov/legislation/129/sb124,ohio_bill_texts\GA129_SB124.txt,,,Foreign,,,,,,N,
Ohio,129,SB141,,,https://legislature.ohio.gov/legislation/129/sb141,ohio_bill_texts\GA129_SB141.txt,,,Border,,,,,,N,
Ohio,129,SB148,,,https://legislature.ohio.gov/legislation/129/sb148,ohio_bill_texts\GA129_SB148.txt,,,Citizenship; Border,,,,,,N,
Ohio,129,SB165,,,https://legislature.ohio.gov/legislation/129/sb165,ohio_bill_texts\GA129_SB165.txt,,,Citizenship; Foreign,,,,,,N,
Ohio,129,SB167,,,https://legislature.ohio.gov/legislation/129/sb167,ohio_bill_texts\GA129_SB167.txt,,,Citizenship,,,,,,N,
Ohio,129,SB169,,,https://legislature.ohio.gov/legislation/129/sb169,ohio_bill_texts\GA129_SB169.txt,,,Undocumented,,,,,,N,
Ohio,129,SB176,,,https://legislature.ohio.gov/legislation/129/sb176,ohio_bill_texts\GA129_SB176.txt,,,Foreign,,,,,,N,
Ohio,129,SB184,,,https://legislature.ohio.gov/legislation/129/sb184,ohio_bill_texts\GA129_SB184.txt,,,Foreign,,,,,,N,
Ohio,129,SB186,,,https://legislature.ohio.gov/legislation/129/sb186,ohio_bill_texts\GA129_SB186.txt,,,Border,,,,,,N,
Ohio,129,SB190,,,https://legislature.ohio.gov/legislation/129/sb190,ohio_bill_texts\GA129_SB190.txt,,,Foreign,,,,,,N,
Ohio,129,SB192,,,https://legislature.ohio.gov/legislation/129/sb192,ohio_bill_texts\GA129_SB192.txt,,,Foreign,,,,,,N,
Ohio,129,SB205,,,https://legislature.ohio.gov/legislation/129/sb205,ohio_bill_texts\GA129_SB205.txt,,,Foreign,,,,,,N,
Ohio,129,SB206,,,https://legislature.ohio.gov/legislation/129/sb206,ohio_bill_texts\GA129_SB206.txt,,,Foreign,,,,,,N,
Ohio,129,SB208,,,https://legislature.ohio.gov/legislation/129/sb208,ohio_bill_texts\GA129_SB208.txt,,,Foreign,,,,,,N,
Ohio,129,SB220,,,https://legislature.ohio.gov/legislation/129/sb220,ohio_bill_texts\GA129_SB220.txt,,,Foreign,,,,,,N,
Ohio,129,SB231,,,https://legislature.ohio.gov/legislation/129/sb231,ohio_bill_texts\GA129_SB231.txt,,,Citizenship,,,,,,N,
Ohio,129,SB232,,,https://legislature.ohio.gov/legislation/129/sb232,ohio_bill_texts\GA129_SB232.txt,,,Foreign,,,,,,N,
Ohio,129,SB243,,,https://legislature.ohio.gov/legislation/129/sb243,ohio_bill_texts\GA129_SB243.txt,,,Foreign,,,,,,N,
Ohio,129,SB250,,,https://legislature.ohio.gov/legislation/129/sb250,ohio_bill_texts\GA129_SB250.txt,,,Foreign,,,,,,N,
Ohio,129,SB261,,,https://legislature.ohio.gov/legislation/129/sb261,ohio_bill_texts\GA129_SB261.txt,,,Citizenship,,,,,,N,
Ohio,129,SB263,,,https://legislature.ohio.gov/legislation/129/sb263,ohio_bill_texts\GA129_SB263.txt,,,Foreign,,,,,,N,
Ohio,129,SB270,,,https://legislature.ohio.gov/legislation/129/sb270,ohio_bill_texts\GA129_SB270.txt,,,Foreign,,,,,,N,
Ohio,129,SB276,,,https://legislature.ohio.gov/legislation/129/sb276,ohio_bill_texts\GA129_SB276.txt,,,Foreign,,,,,,N,
Ohio,129,SB278,,,https://legislature.ohio.gov/legislation/129/sb278,ohio_bill_texts\GA129_SB278.txt,,,Immigration; Alien; Migrant; Foreign,,,,,,N,
Ohio,129,SB288,,,https://legislature.ohio.gov/legislation/129/sb288,ohio_bill_texts\GA129_SB288.txt,,,Citizenship; Foreign,,,,,,N,
Ohio,129,SB292,,,https://legislature.ohio.gov/legislation/129/sb292,ohio_bill_texts\GA129_SB292.txt,,,Foreign,,,,,,N,
Ohio,129,SB295,,,https://legislature.ohio.gov/legislation/129/sb295,ohio_bill_texts\GA129_SB295.txt,,,Immigration; Citizenship; Border,,,,,,N,
Ohio,129,SB311,,,https://legislature.ohio.gov/legislation/129/sb311,ohio_bill_texts\GA129_SB311.txt,,,Border,,,,,,N,
Ohio,129,SB312,,,https://legislature.ohio.gov/legislation/129/sb312,ohio_bill_texts\GA129_SB312.txt,,,Citizenship,,,,,,N,
Ohio,129,SB315,,,https://legislature.ohio.gov/legislation/129/sb315,ohio_bill_texts\GA129_SB315.txt,,,Foreign,,,,,,N,
Ohio,129,SB316,,,https://legislature.ohio.gov/legislation/129/sb316,ohio_bill_texts\GA129_SB316.txt,,,Immigration; Citizenship; Alien; Migrant; Border; Foreign,,,,,,N,
Ohio,129,SB322,,,https://legislature.ohio.gov/legislation/129/sb322,ohio_bill_texts\GA129_SB322.txt,,,Foreign,,,,,,N,
Ohio,129,SB323,,,https://legislature.ohio.gov/legislation/129/sb323,ohio_bill_texts\GA129_SB323.txt,,,Immigration; Alien,,,,,,N,
Ohio,129,SB325,,,https://legislature.ohio.gov/legislation/129/sb325,ohio_bill_texts\GA129_SB325.txt,,,Immigration; Alien,,,,,,N,
