State,GA,Bill Identifier,URL,Path to full text,Keywords
Illinois,100,HB1797,https://www.ilga.gov/Documents/legislation/100/HB/10000HB1797.htm,billtext/GA100/HB1797.txt,Foreign
Illinois,100,HB1803,https://www.ilga.gov/Documents/legislation/100/HB/10000HB1803.htm,billtext/GA100/HB1803.txt,"Immigration, Citizenship"
Illinois,100,HB1973,https://www.ilga.gov/Documents/legislation/100/HB/10000HB1973.htm,billtext/GA100/HB1973.txt,Foreign
Illinois,100,HB2081,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2081.htm,billtext/GA100/HB2081.txt,Foreign
Illinois,100,HB2092,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2092.htm,billtext/GA100/HB2092.txt,Visa
Illinois,100,HB2231,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2231.htm,billtext/GA100/HB2231.txt,Foreign
Illinois,100,HB2354,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2354.htm,billtext/GA100/HB2354.txt,Foreign
Illinois,100,HB2381,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2381.htm,billtext/GA100/HB2381.txt,"Citizenship, Alien, Visa, Foreign"
Illinois,100,HB2397,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2397.htm,billtext/GA100/HB2397.txt,Border
Illinois,100,HB2429,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2429.htm,billtext/GA100/HB2429.txt,Border
Illinois,100,HB2438,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2438.htm,billtext/GA100/HB2438.txt,Foreign
Illinois,100,HB2451,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2451.htm,billtext/GA100/HB2451.txt,"Border, Foreign"
Illinois,100,HB2456,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2456.htm,billtext/GA100/HB2456.txt,"Immigration, Foreign"
Illinois,100,HB2460,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2460.htm,billtext/GA100/HB2460.txt,Alien
Illinois,100,HB2461,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2461.htm,billtext/GA100/HB2461.txt,Foreign
Illinois,100,HB2469,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2469.htm,billtext/GA100/HB2469.txt,Foreign
Illinois,100,HB2470,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2470.htm,billtext/GA100/HB2470.txt,Foreign
Illinois,100,HB2482,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2482.htm,billtext/GA100/HB2482.txt,Migrant
Illinois,100,HB2498,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2498.htm,billtext/GA100/HB2498.txt,"Visa, Border, Foreign"
Illinois,100,HB2502,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2502.htm,billtext/GA100/HB2502.txt,Foreign
Illinois,100,HB2514,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2514.htm,billtext/GA100/HB2514.txt,Foreign
Illinois,100,HB2518,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2518.htm,billtext/GA100/HB2518.txt,Foreign
Illinois,100,HB2522,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2522.htm,billtext/GA100/HB2522.txt,Border
Illinois,100,HB2525,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2525.htm,billtext/GA100/HB2525.txt,"Alien, Visa"
Illinois,100,HB2526,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2526.htm,billtext/GA100/HB2526.txt,"Alien, Visa, Foreign"
Illinois,100,HB2528,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2528.htm,billtext/GA100/HB2528.txt,Foreign
Illinois,100,HB2530,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2530.htm,billtext/GA100/HB2530.txt,Foreign
Illinois,100,HB2535,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2535.htm,billtext/GA100/HB2535.txt,Visa
Illinois,100,HB2540,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2540.htm,billtext/GA100/HB2540.txt,Visa
Illinois,100,HB2541,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2541.htm,billtext/GA100/HB2541.txt,Foreign
Illinois,100,HB2578,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2578.htm,billtext/GA100/HB2578.txt,Foreign
Illinois,100,HB2580,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2580.htm,billtext/GA100/HB2580.txt,Foreign
Illinois,100,HB2587,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2587.htm,billtext/GA100/HB2587.txt,Foreign
Illinois,100,HB2603,https://www.ilga.gov/Documents/legislation/100/HB/10000HB2603.htm,billtext/GA100/HB2603.txt,Foreign
