State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,136,SB155,Andrew O. Brenner; Catherine D. Ingram,,https://legislature.ohio.gov/legislation/136/sb155,ohio_bill_texts\GA136_SB155.txt,"Nickie J. Antonio; Willis E. Blackshear, Jr.; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Theresa Gavarone; Paula Hicks-Hudson; Beth Liston; Nathan H. Manning; Thomas F. Patton; Bill Reineke; Michele Reynolds; Kristina D. Roegner; Kent Smith; Jane M. Timken; Casey Weinstein; Steve Wilson; Munira Abdullahi; Tim Barhorst; Sean P. Brennan; Darnell T. Brewer; Karen Brownlee; Thaddeus J. Claggett; Christine Cockley; Jack K. Daniels; Kellie Deeter; Michael D. Dovilla; Haraz N. Ghanbari; Chris Glassburn; Michele Grim; Derrick Hall; Thomas Hall; Mark Hiner; Adam Holmes; James M. Hoops; Dontavius L. Jarrells; Marilyn John; Angela N. King; Matthew Kishman; Jeff LaRe; Beth Lear; Crystal Lett; Gayle Manning; Adam Mathews; Joseph A. Miller, III; Kevin D. Miller; Melanie Miller; Ismail Mohamed; Johnathan Newman; Scott Oelslager; Bob Peterson; Beryl Brown Piccolantonio; Justin Pizzulli; Phil Plummer; Tristan Rader; Sharon A. Ray; Tracy M. Richardson; Monica Robb Blasdel; Elgin Rogers, Jr.; Jean Schmidt; Mark Sigrist; Veronica R. Sims; Anita Somani; Eric Synenberg; David Thomas; Desiree Tims; Daniel P. Troy; Terrence Upchurch; Andrea White; Erika White; Josh Williams; Bernard Willis; Tom Young",,Foreign,,,,,,N,
Ohio,136,SB172,Kristina D. Roegner,,https://legislature.ohio.gov/legislation/136/sb172,ohio_bill_texts\GA136_SB172.txt,Andrew O. Brenner; Jerry C. Cirino; Theresa Gavarone; Terry Johnson; Sandra O'Brien; Tim Schaffer,,Immigration; Citizenship,,,,,,N,
Ohio,136,SB174,Theresa Gavarone; Paula Hicks-Hudson,,https://legislature.ohio.gov/legislation/136/sb174,ohio_bill_texts\GA136_SB174.txt,Jerry C. Cirino; Stephen A. Huffman; Nathan H. Manning; Thomas F. Patton; Bill Reineke,,Border; Foreign,,,,,,N,
Ohio,136,SB180,Terry Johnson,,https://legislature.ohio.gov/legislation/136/sb180,ohio_bill_texts\GA136_SB180.txt,Andrew O. Brenner; Jerry C. Cirino,,Foreign,,,,,,N,
Ohio,136,SB183,Jerry C. Cirino; Michele Reynolds,,https://legislature.ohio.gov/legislation/136/sb183,ohio_bill_texts\GA136_SB183.txt,Tim Schaffer; Shane Wilkin,,Immigration; Alien,,,,,,N,
Ohio,136,SB189,Hearcel F. Craig,,https://legislature.ohio.gov/legislation/136/sb189,ohio_bill_texts\GA136_SB189.txt,"Nickie J. Antonio; Willis E. Blackshear, Jr.; Andrew O. Brenner; Jerry C. Cirino; William P. DeMora; Paula Hicks-Hudson; Catherine D. Ingram; Terry Johnson; George F. Lang; Bill Reineke; Tim Schaffer; Kent Smith; Jane M. Timken; Casey Weinstein; Steve Wilson",,Citizenship,,,,,,N,
Ohio,136,SB190,"Louis W. Blessing, III; Kent Smith",,https://legislature.ohio.gov/legislation/136/sb190,ohio_bill_texts\GA136_SB190.txt,,,Border; Foreign,,,,,,N,
Ohio,136,SB194,Tim Schaffer,,https://legislature.ohio.gov/legislation/136/sb194,ohio_bill_texts\GA136_SB194.txt,,,Citizenship; Alien,,,,,,N,
Ohio,136,SB195,Tim Schaffer,,https://legislature.ohio.gov/legislation/136/sb195,ohio_bill_texts\GA136_SB195.txt,,,Foreign,,,,,,N,
Ohio,136,SB197,Nathan H. Manning,,https://legislature.ohio.gov/legislation/136/sb197,ohio_bill_texts\GA136_SB197.txt,,,Undocumented; Foreign,,,,,,N,
Ohio,136,SB212,Jane M. Timken,,https://legislature.ohio.gov/legislation/136/sb212,ohio_bill_texts\GA136_SB212.txt,"Willis E. Blackshear, Jr.; Andrew O. Brenner; Jerry C. Cirino; William P. DeMora; Theresa Gavarone; Paula Hicks-Hudson; Catherine D. Ingram; George F. Lang; Thomas F. Patton; Bill Reineke; Jane M. Timken; Casey Weinstein; Steve Wilson",,Citizenship,,,,,,N,
Ohio,136,SB213,Thomas F. Patton,,https://legislature.ohio.gov/legislation/136/sb213,ohio_bill_texts\GA136_SB213.txt,,,Foreign,,,,,,N,
Ohio,136,SB214,Kyle Koehler,,https://legislature.ohio.gov/legislation/136/sb214,ohio_bill_texts\GA136_SB214.txt,,,Immigration; Citizenship; Alien,,,,,,N,
Ohio,136,SB221,Nickie J. Antonio; Kent Smith,,https://legislature.ohio.gov/legislation/136/sb221,ohio_bill_texts\GA136_SB221.txt,William P. DeMora; Beth Liston; Casey Weinstein,,Citizenship,,,,,,N,
Ohio,136,SB228,Hearcel F. Craig,,https://legislature.ohio.gov/legislation/136/sb228,ohio_bill_texts\GA136_SB228.txt,Andrew O. Brenner; Mark Romanchuk,,Citizenship,,,,,,N,
Ohio,136,SB236,Hearcel F. Craig; Paula Hicks-Hudson,,https://legislature.ohio.gov/legislation/136/sb236,ohio_bill_texts\GA136_SB236.txt,William P. DeMora; Beth Liston; Kent Smith,,Immigration; Citizenship; Alien; Visa; Foreign,,,,,,N,
Ohio,136,SB250,Michele Reynolds,,https://legislature.ohio.gov/legislation/136/sb250,ohio_bill_texts\GA136_SB250.txt,,,Foreign,,,,,,N,
Ohio,136,SB260,Michele Reynolds,,https://legislature.ohio.gov/legislation/136/sb260,ohio_bill_texts\GA136_SB260.txt,,,Citizenship,,,,,,N,
Ohio,136,SB266,William P. DeMora,,https://legislature.ohio.gov/legislation/136/sb266,ohio_bill_texts\GA136_SB266.txt,"Nickie J. Antonio; Willis E. Blackshear, Jr.; Hearcel F. Craig; Paula Hicks-Hudson; Catherine D. Ingram; George F. Lang; Casey Weinstein",,Foreign,,,,,,N,
Ohio,136,SB272,Kyle Koehler,,https://legislature.ohio.gov/legislation/136/sb272,ohio_bill_texts\GA136_SB272.txt,,,Immigration; Citizenship,,,,,,N,
Ohio,136,SB282,Tim Schaffer,,https://legislature.ohio.gov/legislation/136/sb282,ohio_bill_texts\GA136_SB282.txt,"Nickie J. Antonio; Louis W. Blessing, III; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Paula Hicks-Hudson; Terry Johnson; Al Landis; George F. Lang; Sandra O'Brien; Thomas F. Patton; Bill Reineke; Kristina D. Roegner; Casey Weinstein",,Citizenship,,,,,,N,
Ohio,136,SB293,Theresa Gavarone; Andrew O. Brenner,,https://legislature.ohio.gov/legislation/136/sb293,ohio_bill_texts\GA136_SB293.txt,Jerry C. Cirino; Al Cutrona; Sandra O'Brien; Michele Reynolds; Kristina D. Roegner; Jane M. Timken; Shane Wilkin; Steve Wilson; Cindy Abrams; Adam C. Bird; Gary Click; Rodney Creech; Jack K. Daniels; Kellie Deeter; Michael D. Dovilla; Tex Fischer; Jennifer Gross; Thomas Hall; Adam Holmes; Marilyn John; Angela N. King; Adam Mathews; Ty D. Mathews; Riordan T. McClain; Melanie Miller; Johnathan Newman; Mike Odioso; Bob Peterson; Phil Plummer; Sharon A. Ray; Tracy M. Richardson; Monica Robb Blasdel; Bill Roemer; Brian Stewart; David Thomas; Josh Williams; Bernard Willis; Tom Young,,Immigration; Citizenship; Alien,,,,,,N,
Ohio,136,SB294,George F. Lang; Mark Romanchuk,,https://legislature.ohio.gov/legislation/136/sb294,ohio_bill_texts\GA136_SB294.txt,Andrew O. Brenner; Bill Reineke,,Foreign,,,,,,N,
Ohio,136,SB299,"Louis W. Blessing, III",,https://legislature.ohio.gov/legislation/136/sb299,ohio_bill_texts\GA136_SB299.txt,,,Foreign,,,,,,N,
Ohio,136,SB300,Kristina D. Roegner,,https://legislature.ohio.gov/legislation/136/sb300,ohio_bill_texts\GA136_SB300.txt,,,Foreign,,,,,,N,
Ohio,136,SB302,Terry Johnson,,https://legislature.ohio.gov/legislation/136/sb302,ohio_bill_texts\GA136_SB302.txt,Bill Reineke,,Citizenship,,,,,,N,
Ohio,136,SB308,Andrew O. Brenner; Theresa Gavarone,,https://legislature.ohio.gov/legislation/136/sb308,ohio_bill_texts\GA136_SB308.txt,"Willis E. Blackshear, Jr.; Hearcel F. Craig; William P. DeMora; Sandra O'Brien; Jane M. Timken",,Foreign,,,,,,N,
Ohio,136,SB310,Terry Johnson,,https://legislature.ohio.gov/legislation/136/sb310,ohio_bill_texts\GA136_SB310.txt,Susan Manchester,,Foreign,,,,,,N,
Ohio,136,SB315,Tim Schaffer; Hearcel F. Craig,,https://legislature.ohio.gov/legislation/136/sb315,ohio_bill_texts\GA136_SB315.txt,Nickie J. Antonio; William P. DeMora; Kyle Koehler; Casey Weinstein,,Citizenship; Alien,,,,,,N,
Ohio,136,SB320,Kristina D. Roegner,,https://legislature.ohio.gov/legislation/136/sb320,ohio_bill_texts\GA136_SB320.txt,,,Foreign,,,,,,N,
Ohio,136,SB323,"Louis W. Blessing, III",,https://legislature.ohio.gov/legislation/136/sb323,ohio_bill_texts\GA136_SB323.txt,,,Foreign,,,,,,N,
Ohio,136,SB325,Tim Schaffer,,https://legislature.ohio.gov/legislation/136/sb325,ohio_bill_texts\GA136_SB325.txt,,,Foreign,,,,,,N,
Ohio,136,SB326,Jerry C. Cirino; Catherine D. Ingram,,https://legislature.ohio.gov/legislation/136/sb326,ohio_bill_texts\GA136_SB326.txt,Kyle Koehler; Kent Smith; Casey Weinstein,,Foreign,,,,,,N,
Ohio,136,SB328,Kyle Koehler,,https://legislature.ohio.gov/legislation/136/sb328,ohio_bill_texts\GA136_SB328.txt,"Willis E. Blackshear, Jr.; Andrew O. Brenner; Catherine D. Ingram; Bill Reineke; Jane M. Timken",,Foreign,,,,,,N,
Ohio,136,HB1,Angela N. King; Roy Klopfenstein,,https://legislature.ohio.gov/legislation/136/hb1,ohio_bill_texts\GA136_HB1.txt,"Tim Barhorst; Adam C. Bird; Sean P. Brennan; Thaddeus J. Claggett; Gary Click; Rodney Creech; Jack K. Daniels; Levi Dean; Kellie Deeter; Steve Demetriou; Michael D. Dovilla; Ron Ferguson; Tex Fischer; Sarah Fowler Arthur; Haraz N. Ghanbari; Jennifer Gross; Thomas Hall; Mark Hiner; Adam Holmes; James M. Hoops; Latyna M. Humphrey; Marilyn John; Mark Johnson; Matthew Kishman; Brian Lampton; Beth Lear; Brian Lorenz; Adam Mathews; Ty D. Mathews; Riordan T. McClain; Kevin D. Miller; Melanie Miller; Diane Mullins; Johnathan Newman; Scott Oelslager; Justin Pizzulli; Phil Plummer; Sharon A. Ray; Tracy M. Richardson; Kevin Ritter; Monica Robb Blasdel; Elgin Rogers, Jr.; Nick Santucci; Jean Schmidt; Mark Sigrist; Brian Stewart; D. J. Swearingen; David Thomas; Jim Thomas; Josh Williams; Bernard Willis; Heidi Workman; Tom Young",,Foreign,,,,,,N,
Ohio,136,HB5,Josh Williams; Bernard Willis,,https://legislature.ohio.gov/legislation/136/hb5,ohio_bill_texts\GA136_HB5.txt,Tim Barhorst; Adam C. Bird; Gary Click; Rodney Creech; Jack K. Daniels; Tex Fischer; Sarah Fowler Arthur; Jennifer Gross; Adam Holmes; Mark Johnson; Matthew Kishman; Roy Klopfenstein; Brian Lampton; Beth Lear; Adam Mathews; Riordan T. McClain; Kevin D. Miller; Melanie Miller; Diane Mullins; Johnathan Newman; Mike Odioso; Scott Oelslager; Phil Plummer; Sharon A. Ray; Monica Robb Blasdel; Jodi Salvo; Jean Schmidt; Brian Stewart; David Thomas,,Immigration; Citizenship; Alien; Visa; Foreign,,,,,,N,
Ohio,136,HB6,Tom Young,,https://legislature.ohio.gov/legislation/136/hb6,ohio_bill_texts\GA136_HB6.txt,,,Immigration; Citizenship; Foreign,,,,,,N,
Ohio,136,HB7,Andrea White; Sharon A. Ray,,https://legislature.ohio.gov/legislation/136/hb7,ohio_bill_texts\GA136_HB7.txt,,,Migrant; Border,,,,,,N,
Ohio,136,HB26,Josh Williams; Tex Fischer,,https://legislature.ohio.gov/legislation/136/hb26,ohio_bill_texts\GA136_HB26.txt,Adam C. Bird; Sarah Fowler Arthur; Jennifer Gross; Thomas Hall; Mark Hiner; Mark Johnson; Angela N. King; Roy Klopfenstein; Beth Lear; Ty D. Mathews; Kevin D. Miller; Monica Robb Blasdel; Jean Schmidt,,Immigration; Citizenship; Alien,,,,,,N,
Ohio,136,HB27,Jamie Callender; Daniel P. Troy,,https://legislature.ohio.gov/legislation/136/hb27,ohio_bill_texts\GA136_HB27.txt,"Nickie J. Antonio; Andrew O. Brenner; Jerry C. Cirino; Hearcel F. Craig; William P. DeMora; Theresa Gavarone; Paula Hicks-Hudson; Terry Johnson; Al Landis; Beth Liston; Sandra O'Brien; Thomas F. Patton; Bill Reineke; Kristina D. Roegner; Mark Romanchuk; Tim Schaffer; Kent Smith; Jane M. Timken; Casey Weinstein; Shane Wilkin; Tim Barhorst; Sean P. Brennan; Darnell T. Brewer; Gary Click; Steve Demetriou; Sarah Fowler Arthur; Haraz N. Ghanbari; Michele Grim; Jennifer Gross; Derrick Hall; Adam Holmes; Dani Isaacsohn; Dontavius L. Jarrells; Brian Lorenz; Ty D. Mathews; Joseph A. Miller, III; Ismail Mohamed; Bob Peterson; Justin Pizzulli; Elgin Rogers, Jr.; C. Allison Russo; Mark Sigrist; Terrence Upchurch; Erika White; Josh Williams; Bernard Willis",,Citizenship,,,,,,N,
Ohio,136,HB42,Tex Fischer; Josh Williams,,https://legislature.ohio.gov/legislation/136/hb42,ohio_bill_texts\GA136_HB42.txt,Adam C. Bird; Gary Click; Levi Dean; Jennifer Gross; Mark Johnson; Angela N. King; Roy Klopfenstein; Beth Lear; Jean Schmidt; David Thomas; Heidi Workman,,Immigration; Citizenship; Alien,,,,,,N,
Ohio,136,HB45,Cecil Thomas; Rachel B. Baker,,https://legislature.ohio.gov/legislation/136/hb45,ohio_bill_texts\GA136_HB45.txt,"Sean P. Brennan; Karen Brownlee; Ismail Mohamed; Beryl Brown Piccolantonio; Tristan Rader; Elgin Rogers, Jr.; C. Allison Russo; Anita Somani; Bride Rose Sweeney; Terrence Upchurch",,Immigration; Citizenship; Alien,,,,,,N,
Ohio,136,HB46,Cecil Thomas; Michele Grim,,https://legislature.ohio.gov/legislation/136/hb46,ohio_bill_texts\GA136_HB46.txt,Munira Abdullahi; Sean P. Brennan; Juanita O. Brent; Dani Isaacsohn; Ismail Mohamed; Beryl Brown Piccolantonio; Tristan Rader; C. Allison Russo; Bride Rose Sweeney; Eric Synenberg; Terrence Upchurch,,Immigration; Citizenship; Alien; Visa; Foreign,,,,,,N,
