State,GA,Policy (bill) identifier,Policy sponsor,Policy sponsor party,Link to bill,bill text,Cosponsor,Act identifier,Matched keywords,Introduced date,Effective date,Passed introduced chamber date,Passed second chamber date,Dead date,Enacted (Y/N),Enacted Date
Ohio,135,SB180,,,https://legislature.ohio.gov/legislation/135/sb180,ohio_bill_texts\GA135_SB180.txt,,,Immigration; Alien,10-30-2023,,,,,N,
Ohio,135,SB192,,,https://legislature.ohio.gov/legislation/135/sb192,ohio_bill_texts\GA135_SB192.txt,,,Foreign,11-21-2023,,,,,N,
Ohio,135,SB196,,,https://legislature.ohio.gov/legislation/135/sb196,ohio_bill_texts\GA135_SB196.txt,,,Immigration; Citizenship; Foreign,11-27-2023,,6-26-2024,12-10-2024,,Y,12-19-2024
Ohio,135,SB198,,,https://legislature.ohio.gov/legislation/135/sb198,ohio_bill_texts\GA135_SB198.txt,,,Citizenship,11-29-2023,,6-26-2024,12-11-2024,,N,
Ohio,135,SB199,,,https://legislature.ohio.gov/legislation/135/sb199,ohio_bill_texts\GA135_SB199.txt,,,Foreign,12-5-2023,,,,,N,
Ohio,135,SB205,,,https://legislature.ohio.gov/legislation/135/sb205,ohio_bill_texts\GA135_SB205.txt,,,Foreign,12-11-2023,,,,,N,
Ohio,135,SB208,,,https://legislature.ohio.gov/legislation/135/sb208,ohio_bill_texts\GA135_SB208.txt,,,Border,12-19-2023,,5-22-2024,12-11-2024,,Y,1-8-2025
Ohio,135,SB211,,,https://legislature.ohio.gov/legislation/135/sb211,ohio_bill_texts\GA135_SB211.txt,,,Foreign,1-9-2024,,6-26-2024,12-18-2024,,Y,1-8-2025
Ohio,135,SB215,,,https://legislature.ohio.gov/legislation/135/sb215,ohio_bill_texts\GA135_SB215.txt,,,Foreign,1-23-2024,,2-28-2024,,,N,
Ohio,135,SB226,,,https://legislature.ohio.gov/legislation/135/sb226,ohio_bill_texts\GA135_SB226.txt,,,Foreign,2-21-2024,,6-26-2024,,,N,
Ohio,135,SB230,,,https://legislature.ohio.gov/legislation/135/sb230,ohio_bill_texts\GA135_SB230.txt,,,Immigration; Citizenship; Alien,2-27-2024,,,,,N,
